SPK0_text,SPK1_text,SPK0_p1,SPK0_p3,SPK1_p1,SPK1_p3,prob_face_anger_SPK0,prob_face_contempt_SPK0,prob_face_disgust_SPK0,prob_face_fear_SPK0,prob_face_happiness_SPK0,prob_face_neutral_SPK0,prob_face_sadness_SPK0,prob_face_surprise_SPK0,smile_SPK0,prob_face_anger_SPK1,prob_face_contempt_SPK1,prob_face_disgust_SPK1,prob_face_fear_SPK1,prob_face_happiness_SPK1,prob_face_neutral_SPK1,prob_face_sadness_SPK1,prob_face_surprise_SPK1,smile_SPK1
['> I wish'],[' they '],3.6476456125577292,0.26395148038864136,4.646167278289795,0.4141509234905243,0.0465064099058508,0.0232270512109001,0.0582080910603205,0.0202086493372917,0.3339358848209182,0.3762706468502681,0.0508212879300117,0.0908219835410515,0.0,,,,,,,,,
"["" they'd go back to that""]",['> I did too. '],2.0241701751947403,0.26395148038864136,2.182854861021042,0.7413133382797241,0.0285521860709055,0.0079120039008557,0.0024244818095422,0.0341814493832106,0.6141513947110909,0.1795003526270962,0.0445579413432054,0.0887201908402718,1.0,0.0689711399376392,0.0384380287956446,0.03447633003816,0.0213012415275443,0.4864941745996475,0.19575447589159,0.1374796173535287,0.0170850053080357,1.0
['. > Yeah.'],['> I did too. '],1.0158497095108032,0.359130722284317,2.182854861021042,0.7413133382797241,0.0516681506453702,0.0080983078417678,0.0051749079332997,0.0186599182120213,0.6434805144866308,0.2168893108765284,0.036272284714505,0.019756592468669,0.0,,,,,,,,,
[' >'],['> I wish they '],0.247793048620224,0.32217299938201904,1.3009063184261322,0.5455971360206604,0.0717901865641276,0.0145686980647345,0.0139395638524244,0.0210961494129151,0.3975989003976185,0.3800003826618194,0.0621687260766824,0.0388373942424853,0.0,0.0532113854876822,0.0425861272960901,0.0282266960582799,0.0158746686065569,0.562520005636745,0.1557856700900528,0.134908752515912,0.0068867147848423,1.0
[' Yeah. > Sure.'],['> drifted '],2.1235440745949745,0.2484939992427826,6.069385667641957,0.8025431036949158,0.0538900625891983,0.0322035507609446,0.0084548664124061,0.0102280122460797,0.4996999243895213,0.3385958085457484,0.0341277288893858,0.0228000385531534,0.0,,,,,,,,,
[' > What'],['> away from a lot of things '],1.9509438673655193,0.2818887134393056,2.84412741381675,0.990119218826294,0.0162447751499712,0.0349039201225553,0.0053852635069883,0.0032944985349396,0.4926325338227408,0.4084184467792511,0.0175952159666589,0.0215253551224512,0.0,0.0127618917197521,0.0146364821620019,0.0062381427685197,0.0085545869608592,0.8548839432852608,0.0541410799736955,0.0402010338314409,0.0085828701849095,0.0
['? '],['> when they decided we'],0.48252466693520546,0.28522029519081116,4.334653687477112,0.869831919670105,0.0200132925063371,0.0267976783215999,0.0084051919480164,0.0067216239403933,0.2244748125473658,0.6175032575925191,0.025637753183643,0.0704463932663202,0.0,,,,,,,,,
['> Yes. '],"[""'re going to make these""]",1.4396494068205357,0.4701188802719116,2.1808846265077593,0.869831919670105,0.0561994477485617,0.0275913546482722,0.0081574727315455,0.0027846438810229,0.3049165040254593,0.5582714676856995,0.033035913730661,0.0090432024716089,0.0,0.0311670788563787,0.035391406295821,0.0156745410757139,0.0091697017778642,0.642285606265068,0.1309635318815708,0.1281532417982816,0.0071948866505408,0.0
['> Yes. '],[' games forever. Because like it'],1.4396494068205357,0.4701188802719116,4.1552916169166565,0.869831919670105,0.1049559290210406,0.0205074307198325,0.0215436724945902,0.0156071637291461,0.1922738321125507,0.5687081376711528,0.065023319174846,0.0113805064155409,0.0,,,,,,,,,
['> Yes. '],[' does > it'],1.4396494068205357,0.4701188802719116,2.8660815358161926,0.9974045157432556,0.0459307730818788,0.0073198493182038,0.0086221985518932,0.0711105496933062,0.125255619486173,0.2815654205779234,0.0251702595191697,0.4350252890648941,0.0,0.0292827373370528,0.036420942377299,0.0159817348932847,0.0058306139020714,0.816592812538147,0.0631474550813436,0.0288265367504209,0.0039171787153463,0.0
"['> Right, ']",[' first and it seemed'],2.7211313396692276,0.8027094006538391,6.169026970863342,1.1249771118164062,0.0290919317242999,0.0095663979649543,0.0036434737732633,0.0185532664259274,0.4985731979211172,0.2686734213183323,0.0157670872906843,0.1561312296117345,0.0,,,,,,,,,
"['> Right, ']",[' like that was a'],2.7211313396692276,0.8027094006538391,1.6542554199695587,1.1249771118164062,0.0196056630772848,0.0337979178875684,0.0054018381905431,0.005858569817307,0.3382221271594365,0.4986980855464935,0.0626678775995969,0.0357479148854812,1.0,0.0393985117940853,0.0147226102805385,0.010755049646832,0.0170416630571708,0.7414891819159191,0.0785943393905957,0.0904188963274161,0.0075796791837395,0.0
"['> Right, ']",[' series that was going to'],2.7211313396692276,0.8027094006538391,2.672299513220787,1.1249771118164062,0.0476440262909119,0.0241141654551029,0.0110055081940327,0.0055743887295158,0.1672027019354013,0.6580493518939385,0.0598635090371737,0.02654636819632,1.0,,,,,,,,,
"['> Right, ']",[' have an ending that'],2.7211313396692276,0.8027094006538391,3.310513138771057,1.1249771118164062,0.0518594389781355,0.039739195878307,0.0308266082157691,0.0062555969847987,0.5051862200101217,0.316414379576842,0.0366042536993821,0.0131142731988802,1.0,0.0544981706355299,0.0207255111475076,0.0185805386198418,0.0089293578972241,0.6207613519259861,0.0742439449365649,0.200390470081142,0.0018706511556436,0.0
"['> Right, ']",[' > was telling a story'],2.7211313396692276,0.8027094006538391,3.0042800456285477,0.9799181818962097,0.0743475034832954,0.0265938047892772,0.0399533897065199,0.0172539271879941,0.2985624705369656,0.4177080656473453,0.0468555125766075,0.0787253033083218,0.0,,,,,,,,,
['> right. '],[' that was > building'],1.9530466720461845,1.1086336374282837,4.202772736549377,1.651003909111023,0.02480925184985,0.0261715143918991,0.0144906229339539,0.0135550948868816,0.098908897737662,0.6655326406160991,0.0539585560560226,0.1025734228392442,0.0,0.0109449677202064,0.0047561193860019,0.0041614609754105,0.0009383077272104,0.945739284157753,0.0168032337314798,0.0163135197217343,0.0003431084132898,1.0
['> Yeah. '],[' up to a climax'],0.8663043081760406,0.9943517446517944,1.9120266139507294,2.7011501789093018,0.0593193757813423,0.020072785555385,0.0109793776937294,0.0025493152061244,0.2688742224127054,0.5671487562358379,0.0687059089541435,0.0023502550757257,0.0,,,,,,,,,
['> Yeah. '],[' and then that climax'],0.8663043081760406,0.9943517446517944,2.4563499689102173,2.7011501789093018,0.1071778610348701,0.0185345324377218,0.0544246584177017,0.0044653175088266,0.1644331490000089,0.5261779725551605,0.1190515657265981,0.0057348885263005,0.0,0.004821119979897,0.0197151133033912,0.0010000590624258,0.001176353500341,0.8821377515792846,0.0310456259496277,0.0586796407587826,0.0014243480429286,1.0
['> Yeah. '],[' just never happened.'],0.8663043081760406,0.9943517446517944,2.2725281417369843,2.7011501789093018,0.0949516726036866,0.0157800890815754,0.0311029317944,0.0094746833046277,0.1752983167767524,0.5888121118148167,0.0660129842658837,0.0185672350693494,0.0,,,,,,,,,
['> Yeah. '],[' >'],0.8663043081760406,0.9943517446517944,0.8157767057418823,1.779423177242279,0.0428430331250031,0.0135133965949838,0.0088062703609466,0.0285811858756157,0.0877050142735242,0.6488623837629954,0.0416686579585075,0.128020059208696,0.0,0.0065016285399906,0.0337199541274458,0.0019338837009854,0.0065200193115742,0.6352315872907639,0.034890525508672,0.2797093471512199,0.0014930647623259,0.0
"['> Yes, ']",[' Maybe it did >'],1.6287432685494423,0.1386202871799469,2.798034909367561,0.7188487321138382,,,,,,,,,,,,,,,,,,
"[""> assassin's creed games""]","["" and I didn't finish""]",3.049899201653898,0.3955523669719696,3.1283462514169513,0.1634589582681656,0.0186535287648439,0.0004195863439235,0.000882831052877,0.0326225645840168,0.0094645284116268,0.4431838989257813,0.0201053712517023,0.4746676087379456,0.0,0.0042795342218596,0.019864241220057,0.001511277386453,0.001640576578211,0.9153883516788482,0.0203896834049373,0.0355526240542531,0.0013736878609051,1.0
"[""> assassin's creed games""]","["" that game but I don't""]",3.049899201653898,0.3955523669719696,2.1847121516281427,0.1634589582681656,0.1274603696969839,0.0071903982092268,0.0288712763442442,0.0112518525252548,0.0181796764059422,0.7015315477664654,0.0902305291249202,0.0152843370317266,0.0,,,,,,,,,
"[""> assassin's creed games""]",[' think it did and then'],3.049899201653898,0.3955523669719696,2.9672492504119874,0.1634589582681656,0.1195127382874488,0.0180144770381351,0.0187445501952121,0.0199819235131144,0.0684258201469977,0.6324741621812184,0.0622563913464546,0.0605899409817842,0.0,0.0024311196495546,0.0087365234270691,0.0005558197779464,0.0029485349878086,0.9298565447330476,0.0149987713899463,0.036039970209822,0.0044327312498353,0.0
"[""> assassin's creed games""]","["" it's just oh ""]",3.049899201653898,0.3955523669719696,3.859511661529541,0.1634589582681656,0.0907941901913056,0.0129892853840899,0.0157880290196492,0.0513186492025852,0.3559225422258561,0.3642238596310982,0.0409320862247393,0.0680313519417093,0.0,,,,,,,,,
"[""> assassin's creed games""]",['>'],3.049899201653898,0.3955523669719696,1.4403131008148193,1.4403131008148193,0.0528558418154716,0.0070124602798993,0.0193440392923851,0.0901076840857664,0.2523386900623639,0.3078230773409208,0.0916392018397649,0.1788790152718623,0.0,0.0008735047886148,0.0016578110419989,0.0002966753030098,0.0013062619157911,0.9735179841518402,0.0041303277054491,0.0173547537997365,0.000862696445741,1.0
[' are not known for'],['>'],3.405872019007802,0.3955523669719696,1.4403131008148193,1.4403131008148193,0.0852140841384728,0.0152159789111465,0.0570993710930148,0.0897562760859727,0.1275136094850798,0.3374487926562627,0.1075208308796088,0.1802310794591904,0.0,,,,,,,,,
[' their story. '],['>'],1.1814871951937675,0.3955523669719696,1.4403131008148193,1.4403131008148193,0.0105512368337561,0.0152230429152647,0.0072370199564223,0.0078128209221176,0.8476398348808288,0.0484461446603139,0.0065715306593726,0.0565183741350968,1.0,0.0018467808025889,0.0090184007305651,0.0031949514523148,0.0055505995871499,0.8948401927947998,0.0240912054665386,0.0552089847624301,0.0062488446943461,1.0
['> Oh '],"["" it's not I""]",3.2780340909957886,0.4869438409805298,3.767428293824196,1.4403131008148193,0.0306752414575644,0.0524076642468571,0.0228327400982379,0.0050033516267181,0.4691404785428728,0.3746477950896536,0.0240633838277842,0.0212293445199195,0.0,,,,,,,,,
['> Oh '],"["" just think it's funny""]",3.2780340909957886,0.4869438409805298,2.922760474681854,1.4403131008148193,0.00198896114404,0.0070708723738789,0.0015017477970104,0.0073580479792629,0.8573148051897684,0.0203123884585996,0.0020738132608433,0.1023793662587801,1.0,0.0019708156585693,0.0078712600748986,0.001971606304869,0.0041222889441996,0.8569846630096436,0.0221595483832061,0.0945417635142803,0.0103780812933109,1.0
['> Oh '],"["" that there's like""]",3.2780340909957886,0.4869438409805298,1.7780389487743378,1.4403131008148193,0.0162081166713808,0.0208663170381138,0.0220909884238305,0.0046906732022762,0.8015891412893931,0.0965432637371122,0.0082495461121046,0.0297619309897224,1.0,,,,,,,,,
['> Oh '],[' a point where in game'],3.2780340909957886,0.4869438409805298,3.8706501722335815,1.4403131008148193,0.0378153081983327,0.0109518119134008,0.0088023839052766,0.0096455988823436,0.7173446863889694,0.1719955764710903,0.0215667642187327,0.0218778665876016,0.0,0.0039170476375147,0.0138811766325185,0.002039812359726,0.0091606720040241,0.6710163454214731,0.0496568540111184,0.2332403709491094,0.0170877473428845,1.0
['> Oh '],[' obsessed ergo is'],3.2780340909957886,0.4869438409805298,7.776689529418945,1.4403131008148193,,,,,,,,,,,,,,,,,,
['> Oh '],[' making games '],3.2780340909957886,0.4869438409805298,3.6419485410054526,1.4403131008148193,0.1041102367970678,0.002813489402696,0.0167078441008925,0.0288439717971616,0.0053882300077627,0.5837547183036804,0.0776405206157101,0.1807409756713443,0.0,0.0260777848772704,0.0173216519411653,0.0099310781573876,0.014968064171262,0.254942075535655,0.2286407746374607,0.3677462711930275,0.080372326192446,1.0
['>'],"[""> and you're""]",0.16630147397518158,0.16630147397518158,2.2715270072221756,0.8457342982292175,0.1268521058062712,0.0172784376889467,0.0944080332914988,0.0110680846497416,0.0445560606817404,0.6037497321764628,0.0726790095369021,0.0294085529322425,0.0,,,,,,,,,
['>'],[' playing the games that Webster'],0.16630147397518158,0.16630147397518158,6.167106199264526,0.8457342982292175,0.1017048095281307,0.016124901558774,0.0214873933448241,0.0102469424287287,0.0385860088997735,0.703720184472891,0.0835687240155843,0.0245610416078796,0.0,0.0201955723576247,0.0182314640376716,0.0072008037706837,0.0204210007563233,0.5162979677319527,0.0720248503610491,0.3298884622752666,0.0157398956769611,1.0
['>'],[' go is making '],0.16630147397518158,0.16630147397518158,4.64357978105545,0.8457342982292175,0.0368537270774444,0.0237093831102053,0.0090500536995629,0.0099332186199414,0.2801819787671169,0.5194751878579458,0.0296733557557066,0.0911231040023267,0.0,,,,,,,,,
[' yeah. >'],"['> in the game, ']",1.3612745702266693,0.3063274510204792,2.9966230591138205,2.0295796394348145,0.032924298197031,0.0208063190026829,0.0138829319621436,0.0103414623978702,0.3608501028890411,0.4771368205547333,0.0394704986053208,0.0445875671381751,0.0,0.0475581981241703,0.0304032914806157,0.0386282321065664,0.025831596693024,0.4732211410999298,0.1499628201127052,0.212982814759016,0.0214119228068739,1.0
[' Yeah. '],"[""> it's just""]",1.225705735385418,0.7264053821563721,1.5868146941065788,0.6407925486564636,0.1320816874504089,0.0340957641601562,0.0117102498188614,0.0033359252847731,0.2292468994855881,0.4722767472267151,0.1121199205517768,0.0051328800618648,0.0,,,,,,,,,
['> I >'],"[' like > damn, ']",1.6949802190065384,0.5577780455350876,2.8631490071614585,0.9155151645342509,0.153383250037829,0.0209377206241091,0.0460974485096004,0.0302531858906149,0.2130377797616852,0.3569930758741166,0.1097319022648864,0.0695656569053729,0.0,0.0586244847315053,0.0246393399623533,0.0112198945070202,0.0248283347528841,0.1103454899663726,0.4779329730404748,0.1941560846236017,0.0982533988232414,1.0
"["" don't care about that whole like""]","[""> I'm > just""]",3.9924198511788354,1.034558892250061,2.5738430321216583,0.5757685899734497,0.0691127549283779,0.0165983602189673,0.0299432280545051,0.0217512822709977,0.333655402637445,0.4283100790702379,0.056398903664488,0.0442299845162779,0.0,,,,,,,,,
[' lobster go crap. I I'],"[""> I'm > just""]",7.044357120990753,1.034558892250061,2.5738430321216583,0.5757685899734497,0.0595616515104969,0.0176433883607387,0.0256015635871638,0.0120387737988494,0.3234079691270987,0.4035133272409439,0.0373714130061368,0.1208619284443557,0.0,0.0591047031597958,0.0125942503929966,0.016122427329214,0.1419234457943174,0.0869757509272959,0.3816099796030257,0.1726872945825258,0.1289821428557237,0.0
[' care about > the in game '],"[""> I'm > just""]",3.1410466507077217,0.8907173126935959,2.5738430321216583,0.5757685899734497,0.020221874550251,0.015132117417774,0.0169276949517162,0.0402941575614802,0.567072542650359,0.1866345392274005,0.0237861374459628,0.1299309598814164,0.0,,,,,,,,,
['> story but the obstruction'],[' '],6.5576578140258786,0.9650225639343262,3.1801047325134277,0.41805219650268555,0.047017657632629,0.0329573707655072,0.0226456375792622,0.007310965253661,0.1970774819453557,0.5781260172526042,0.0426545130709807,0.0722103639505803,0.0,0.0599123353138566,0.0174404067685827,0.0731790155172348,0.1705605965107679,0.1656268442980945,0.1276160821318626,0.3391093511134386,0.0465553729794919,1.0
"["". I'm like, I feel""]",['> Mhm '],2.6816584042140414,0.9650225639343262,2.8623676523566246,0.3853745758533478,0.0605601487267348,0.0113551972123483,0.018435917290238,0.042617584268252,0.2020063292649056,0.4757943774263064,0.0542077405585183,0.1350226757220096,0.0,,,,,,,,,
[' like black '],['> Mhm '],4.051206549008687,0.9650225639343262,2.8623676523566246,0.3853745758533478,0.042749797552824,0.0104423489421606,0.0120825330726802,0.0044056260958313,0.3064124912023544,0.5457039117813111,0.064755206555128,0.0134481063112616,0.0,0.0396168440580368,0.013594955712324,0.070074073417345,0.1820258248597383,0.2521729117259383,0.0738307466730475,0.2780270162969828,0.0906576534267515,1.0
['> flag did its'],"['> Yeah > Yeah, ']",6.105793334543705,0.442129522562027,2.063251508133752,0.23262710230691092,0.0358903300017118,0.0074114062590524,0.0140078460176785,0.1451356776058673,0.1766064335902532,0.2710834840933482,0.0674252870803078,0.2824395447969437,0.0,,,,,,,,,
[' best > because '],"['> Yeah > Yeah, ']",3.3246171176433563,0.3298341929912567,2.063251508133752,0.23262710230691092,0.0426132184668229,0.0128180142492055,0.017667207114685,0.0497475871099875,0.0343227214896335,0.520552185865549,0.0987724449772101,0.2235066217298691,0.0,0.032286905311048,0.0166658014524728,0.0371120015159249,0.1851089958101511,0.1034969788743183,0.1168458767235279,0.428992323577404,0.079491113545373,1.0
['> like they still '],['> time. '],3.2432602405548097,0.510345458984375,2.961600251495838,0.2588324248790741,0.0493110486616691,0.0090317953727208,0.0130013758510661,0.0273026077387233,0.1653166078031063,0.5079443653424581,0.0659257713705301,0.1621664247165123,0.0,,,,,,,,,
['> gave you games in'],['> Mhm '],5.591105127334595,3.2462830543518066,2.28731881454587,0.25334927439689636,0.0219516027718782,0.0058115425830086,0.0098919005443652,0.0402166508138179,0.4205120702584584,0.2158289402723312,0.028913111736377,0.2568741937478383,0.0,0.0123469444457441,0.0173963644076138,0.0062363315257243,0.0226890105288475,0.4229841753840447,0.1110821289941668,0.3916707254946232,0.0155943165998905,1.0
[' > the over world'],['> Mhm '],4.193695938587188,0.7313317775726318,2.28731881454587,0.25334927439689636,0.0433984667890601,0.0027026426525683,0.0139423543069925,0.039108184683654,0.1501664529140624,0.4526510271761153,0.0699464529752731,0.2280844151973724,0.0,,,,,,,,,
['. > Like'],"['> Yeah, ']",1.7651142850518227,0.10844771564006805,1.471494883298874,1.0406053066253662,0.0161229032424411,0.0130627339157009,0.0029413970686229,0.0264619239273348,0.0597402550213571,0.5131404165710721,0.0394409067396606,0.3290894659502165,0.0,0.0415183569653891,0.0263364739017561,0.0218074574368074,0.0216229536221362,0.6033464167267084,0.0572455611545592,0.2247328476980328,0.0033899333386216,1.0
[' you can still hack into people'],"['> yeah, ']",3.6770722468694053,0.11430147290229797,1.3647783529013395,0.04495399445295334,0.0269705099364121,0.0078727918405396,0.0058987918426282,0.1042026358346144,0.0268411202977101,0.4531987989942233,0.0504259587886432,0.3245894049604734,0.0,,,,,,,,,
"[""'s computers and stuff >""]","['> yeah, ']",1.7278006350000699,0.12503436456123987,1.3647783529013395,0.04495399445295334,0.095554719120264,0.0183702697666982,0.0234072066222628,0.0513618640601635,0.1520081459234158,0.4624891142050425,0.0389207421491543,0.1578879407917459,0.0,0.0132770095951855,0.2046975567936897,0.0078218390233814,0.0055536721236421,0.5919146925210953,0.1024879146367311,0.0438506413251161,0.0303966842242516,1.0
[' and I thought that was really '],"['> yeah, ']",2.30807512147086,0.1786988228559494,1.8095666319131851,0.2549663186073303,0.0498580086976289,0.0120682816486805,0.0115322878584265,0.0217462120888133,0.1201886279818912,0.570953776439031,0.0691000604381164,0.144552756473422,0.0,,,,,,,,,
['> well done and'],"['> yeah, ']",3.3384518325328827,0.8032015562057495,1.8095666319131851,0.2549663186073303,0.053196405681471,0.0047603330031658,0.0190107075807948,0.0836819226543108,0.141542053517575,0.2925174285968144,0.0224953855077425,0.3827957893411318,0.0,0.0153359927935525,0.2064327226951718,0.0110105538275092,0.0021303380199242,0.6027579516172409,0.0938011910766363,0.060728329885751,0.0078028996358625,1.0
[' it was short to the'],['> it > was '],3.9990651845932006,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0822994042187929,0.0052950866675625,0.0361746474169194,0.0652948829034964,0.1352499495260417,0.3620103140672048,0.0270212938388188,0.2866544291377068,0.0,,,,,,,,,
"["" point where you didn't""]",['> it > was '],1.3661092253401876,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0520304863651593,0.0031228659053643,0.0123374524215857,0.0832798853516578,0.0393640371815612,0.3627168317635854,0.0341624109695355,0.4129860381285349,0.0,0.0433441157918423,0.0138419301249086,0.0059328892035409,0.0049945813836529,0.2422175938263535,0.35422686599195,0.333073990792036,0.0023680178332142,1.0
[' have to stay in that'],['> it > was '],3.076824849843979,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0133436060821016,0.0046323591222365,0.0031562381928476,0.0357471190392971,0.0724941804073751,0.3893255357940992,0.0156658574473112,0.4656350950400034,0.0,,,,,,,,,
[' world for very long and'],['> it > was '],1.9031618788838387,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0389616060285614,0.0095804132019671,0.0121677546367908,0.0193383703366495,0.0945529823119823,0.4837434738874435,0.0288311914325906,0.3128241850779607,0.0,0.0164189723320305,0.0141006455291062,0.0062668220605701,0.0147705862997099,0.1632372190244496,0.2674660578370094,0.5056777596473694,0.0120619683759287,0.0
[' you can go in to'],['> it > was '],2.9832003116607666,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0401233513529102,0.0050486907595768,0.0149548150288561,0.0419552226861318,0.0326170051315178,0.2827266126871109,0.0237388362487157,0.5588354766368866,0.0,,,,,,,,,
[' be a pirate. Black'],['> it > was '],5.107837677001953,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0320068386693795,0.025858886912465,0.0217282644783457,0.0728265369931856,0.1401854348679383,0.3332448522249857,0.0273551918566226,0.3467939808964729,0.0,0.0196695341211226,0.0159359509772103,0.0220954241231083,0.0628974973741504,0.1268367225097285,0.1573438669244448,0.5723492287927203,0.0228717780361572,1.0
[' flag is the best sounds creepy'],['> it > was '],5.429218133290608,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0503686640566835,0.0179428718906516,0.0078541018767282,0.0447945585707202,0.201289623727401,0.4388306573033333,0.024661367200315,0.2142581611871719,0.0,,,,,,,,,
[' and hands down. I'],['> it > was '],3.688561701774597,0.8032015562057495,3.6490307251612344,1.4604023694992065,0.0128520471709115,0.0048493243271618,0.0033717203685747,0.0357818878921014,0.0357662801231656,0.4119405576160976,0.0129447778786665,0.4824934410197394,0.0,0.030774244852364,0.0064261997118592,0.0049751179758459,0.0224672648124396,0.0335135335102677,0.2495865620672703,0.6470164477825164,0.0052406656555831,0.0
"["" > don't > know""]",['> it > was '],3.1870828133874705,1.1352148737226213,3.6490307251612344,1.4604023694992065,0.0526930815229813,0.0087793626065831,0.0159964816644787,0.121161284049352,0.0663322372982899,0.2109779181579748,0.0140054718746493,0.5100541790326436,0.0,,,,,,,,,
[' how to say. '],['>'],2.667204797267914,0.7825732827186584,1.489079236984253,1.489079236984253,0.0340544344236453,0.0387525284041961,0.0208789516240358,0.0275555981012682,0.2350520431995392,0.3573328971862793,0.0211237544504304,0.2652498117958506,0.0,0.0236845105149162,0.0038025754814346,0.0309457243565702,0.0212271969454983,0.4946930011113485,0.0876825710680956,0.332088574146231,0.0058758836627627,1.0
['> All '],[' even just > the pirate chances'],4.446845332781474,0.7073668241500854,5.536729159099715,0.7693234937531608,0.0108452619674305,0.0342316608875989,0.004472341403986,0.0088089298301686,0.6050577263037363,0.1956244021654129,0.009403088207667,0.1315565841272473,1.0,,,,,,,,,
['> right.'],[' '],2.016437684496244,0.2007124274969101,3.5408244132995605,0.2295066863298416,0.0054144979144136,0.0474132895469665,0.0032587635020414,0.0041061925391356,0.7317408164342244,0.1254185274243354,0.0060215795412659,0.0766262676566839,1.0,0.0030114980938378,0.0184833160601556,0.0015918866265565,0.0290426735649816,0.7762169957160949,0.0193248258903622,0.1428530099801719,0.0094757730374112,1.0
"[' > Oh,']",['> just '],2.2288269102573395,0.5741023533046246,2.555834094683329,0.8245224952697754,0.0194650251728792,0.0179689646465703,0.0054520093059788,0.0421104562624047,0.3726168831189473,0.3099182099103928,0.0437364010916402,0.1887320819000403,0.0,,,,,,,,,
[' > I listen to those on'],"['> Yes, ']",3.187455260327884,0.24007516247885569,1.7642386630177498,0.349019318819046,0.0499993976205587,0.0144950743764638,0.0157361080870032,0.0299767482094466,0.1355666115880012,0.5031204700469971,0.0486357137560844,0.2024698585271835,0.0,0.001276721574998,0.0054796924980889,0.0007768774583902,0.0059277573766719,0.9382881947926112,0.0065573745689887,0.03943792996662,0.0022554788509816,1.0
[' Youtube > and literally '],"['> Mhm, >']",3.919175592561563,0.1752694845199585,1.4427639494339626,0.15956162412961325,0.0093134444905444,0.0190326289273798,0.0031698092629085,0.0147362226077045,0.4553667038679123,0.1702300172609587,0.0065118691282502,0.3216393198119476,0.0,,,,,,,,,
['> listen to that.'],[' Mhm '],1.9880822628736496,0.2214023470878601,2.556565135717392,0.46526068449020386,0.003029354192012,0.0043651324544603,0.0027618476227731,0.0018143085225556,0.9436272566135112,0.011595035634505,0.0007778530942652,0.0320292029959651,1.0,0.0009870575482232,0.0108096431035341,0.0004137610214658,0.0028837886606601,0.9494014316134982,0.0091539768424505,0.0096929206499933,0.016657414755577,0.0
[' '],"[""> It's just, it""]",0.38656240701675415,0.2214023470878601,1.823937217394511,1.5815163850784302,0.0024175553116947,0.0095172193056593,0.0011796330703267,0.0025719169546694,0.9075081348419192,0.0281645765062421,0.0016137864246654,0.0470271826876948,1.0,,,,,,,,,
['> Oh > God. '],[' feels so > good '],2.560835431729044,0.1952460833958217,2.9826942160725594,0.8757463917136192,0.0159557364531792,0.0091622062570725,0.0018973058613482,0.0129084406197459,0.8153410375118255,0.0891659752155343,0.0194599155307514,0.0361094094502429,1.0,0.0008351117838174,0.0046236726746428,0.0005503939668415,0.0100921216231654,0.8194523751735687,0.0076085456006694,0.001516178692691,0.1553215892083244,0.0
['> Oh my'],['> just to be'],3.3911329905192056,1.9337377548217773,3.8031616806983948,2.279099702835083,0.0007113099428048,0.0043285686367501,0.0003794433384124,0.0021101395521933,0.8798900246620178,0.0085303946553419,0.0007012380403466,0.1033488978942235,1.0,,,,,,,,,
['> Oh my'],[' on the boats and just'],3.3911329905192056,1.9337377548217773,3.4397578716278074,2.279099702835083,0.0018739974641773,0.0058303195234787,0.0007772415951226,0.0015101350249356,0.9573040349142892,0.0101856850087642,0.0008422900989119,0.0216762973161946,1.0,0.0052484707674011,0.0024741023677052,0.000778738081135,0.1124362505972385,0.5146102283149958,0.0083856202545575,0.0033015004417393,0.3527650788426399,1.0
['> Oh my'],"["" sailing with everybody's""]",3.3911329905192056,1.9337377548217773,4.56019651889801,2.279099702835083,0.0060803397558629,0.0027892088362326,0.0009821220921973,0.0055532851722091,0.9413917819658916,0.0107989385879288,0.0030488474643789,0.0293554668625195,1.0,,,,,,,,,
['> Oh my'],[' singing the songs. Yeah'],3.3911329905192056,1.9337377548217773,4.044388484954834,2.279099702835083,0.0028382962647204,0.0042654303523401,0.0007336074117726,0.0012701618717983,0.961616865793864,0.0064709652215242,0.0007282051277191,0.0220764281538625,1.0,0.0035274639260023,0.0110190860112197,0.0012862217612564,0.054540635831654,0.657195633649826,0.0526948257349431,0.107612482085824,0.1121236263774335,1.0
['> Oh my'],['. '],3.3911329905192056,1.9337377548217773,0.7497214078903198,2.279099702835083,0.0318405081440384,0.0279540816321969,0.0281341483428453,0.0080962140501166,0.6068465371926626,0.1815944879626234,0.0126227994138995,0.1029112347401678,1.0,,,,,,,,,
[' God. And the world '],['> Um '],3.446493203441302,1.9337377548217773,3.9234776397546134,0.4168345630168915,0.0103768906459057,0.0125977330996344,0.0136720208082503,0.017917009673935,0.6174076877534389,0.0851789293189843,0.0090323992422781,0.2338173603018125,1.0,0.0125581820495426,0.0493268020451068,0.0034740725532174,0.0269871446304023,0.5240368440747261,0.1764765620231628,0.1567346736788749,0.0504056886769831,0.0
"[""> wasn't too big yet""]",['> Um '],4.059141736167173,0.502261757850647,3.9234776397546134,0.4168345630168915,0.0281244720021883,0.0079784319891283,0.0128580775732795,0.048682003095746,0.0839591107641657,0.4142387320597967,0.034800487011671,0.3693586861093839,0.0,,,,,,,,,
